_id,accuracy,bpm,timestamp
12036,1,69,1749160936000
12037,1,67,1749159541000
12038,1,67,1749164311000
12039,1,65,1749163441000
12040,1,69,1749160411000
12041,1,77,1749155161000
12042,1,68,1749160051000
12043,1,76,1749157981000
12044,1,75,1749154441000
12045,1,77,1749166126000
12046,1,70,1749160711000
12047,1,69,1749161176000
12048,1,78,1749166051000
12049,1,77,1749157276000
12050,1,63,1749162331000
12051,1,74,1749167251000
12052,1,63,1749165466000
12053,1,74,1749165841000
12054,1,76,1749155041000
12055,1,67,1749163696000
12056,1,74,1749166726000
12057,1,64,1749162121000
12058,1,66,1749160516000
12059,1,65,1749165256000
12060,1,77,1749157291000
12061,1,85,1749161356000
12062,1,76,1749155701000
12063,1,70,1749165106000
12064,1,74,1749166696000
12065,1,67,1749162961000
12066,1,65,1749163381000
12067,1,76,1749156781000
12068,1,74,1749154291000
12069,1,76,1749154651000
12070,1,72,1749167371000
12071,1,77,1749156991000
12072,1,76,1749155521000
12073,1,69,1749167041000
12074,1,66,1749162016000
12075,1,73,1749158851000
12076,1,65,1749165676000
12077,1,70,1749165061000
12078,1,69,1749161926000
12079,1,75,1749154876000
12080,1,67,1749162916000
12081,1,75,1749156226000
12082,1,75,1749155836000
12083,1,76,1749154531000
12084,1,70,1749161761000
12085,1,73,1749168766000
12086,1,74,1749158641000
12087,1,65,1749163801000
12088,1,66,1749160576000
12089,1,64,1749162586000
12090,1,69,1749159466000
12091,1,76,1749155221000
12092,1,68,1749164251000
12093,1,72,1749166936000
12094,1,69,1749168391000
12095,1,74,1749158011000
12096,1,73,1749158491000
12097,1,72,1749159076000
12098,1,75,1749158071000
12099,1,73,1749158266000
12100,1,79,1749165946000
12101,1,75,1749160456000
12102,1,76,1749155506000
12103,1,63,1749165481000
12104,1,72,1749153856000
12105,1,70,1749167521000
12106,1,65,1749163231000
12107,1,68,1749160066000
12108,1,66,1749164011000
12109,1,65,1749165646000
12110,1,64,1749163681000
12111,1,78,1749165976000
12112,1,74,1749157996000
12113,1,67,1749160336000
12114,1,69,1749160426000
12115,1,68,1749160111000
12116,1,68,1749161986000
12117,1,76,1749155011000
12118,1,95,1749161461000
12119,1,76,1749155821000
12120,1,72,1749167791000
12121,1,73,1749154156000
12122,1,69,1749159751000
12123,1,70,1749168436000
12124,1,65,1749163456000
12125,1,72,1749168271000
12126,1,73,1749154171000
12127,1,64,1749165766000
12128,1,76,1749157891000
12129,1,67,1749160291000
12130,1,76,1749157876000
12131,1,76,1749157921000
12132,1,74,1749166276000
12133,1,66,1749162301000
12134,1,67,1749168031000
12135,1,65,1749165391000
12136,1,68,1749160246000
12137,1,65,1749165661000
12138,1,65,1749163246000
12139,1,74,1749156526000
12140,1,67,1749162481000
12141,1,65,1749165631000
12142,1,75,1749154741000
12143,1,76,1749154486000
12144,1,64,1749165736000
12145,1,71,1749167746000
12146,1,69,1749168661000
12147,1,69,1749164761000
12148,1,65,1749165616000
12149,1,75,1749158101000
12150,1,68,1749159421000
12151,1,72,1749154066000
12152,1,72,1749153901000
12153,1,79,1749157141000
12154,1,75,1749156211000
12155,1,65,1749163351000
12156,1,65,1749163426000
12157,1,76,1749157906000
12158,1,77,1749166141000
12159,1,73,1749158131000
12160,1,70,1749163006000
12161,1,67,1749162901000
12162,1,65,1749163216000
12163,1,77,1749240241000
12164,1,75,1749154576000
12165,1,66,1749162706000
12166,1,74,1749166456000
12167,1,74,1749154276000
12168,1,77,1749157246000
12169,1,66,1749164026000
12170,1,76,1749154846000
12171,1,67,1749162766000
12172,1,76,1749155056000
12173,1,74,1749158821000
12174,1,68,1749164161000
12175,1,69,1749164896000
12176,1,66,1749160606000
12177,1,77,1749157756000
12178,1,77,1749157591000
12179,1,85,1749161371000
12180,1,75,1749156046000
12181,1,68,1749160036000
12182,1,68,1749160141000
12183,1,70,1749164791000
12184,1,70,1749168706000
12185,1,67,1749163966000
12186,1,72,1749168286000
12187,1,68,1749168601000
12188,1,72,1749153871000
12189,1,70,1749161836000
12190,1,69,1749159436000
12191,1,69,1749161896000
12192,1,70,1749167581000
12193,1,76,1749155356000
12194,1,66,1749162286000
12195,1,65,1749165706000
12196,1,76,1749157366000
12197,1,70,1749161851000
12198,1,71,1749161806000
12199,1,74,1749156541000
12200,1,67,1749162166000
12201,1,66,1749163831000
12202,1,92,1749161476000
12203,1,75,1749158086000
12204,1,73,1749168781000
12205,1,67,1749160306000
12206,1,65,1749163396000
12207,1,65,1749163261000
12208,1,72,1749153886000
12209,1,75,1749156076000
12210,1,76,1749156736000
12211,1,69,1749167296000
12212,1,68,1749164131000
12213,1,67,1749168091000
12214,1,72,1749159046000
12215,1,72,1749153931000
12216,1,77,1749161581000
12217,1,71,1749159196000
12218,1,76,1749154981000
12219,1,65,1749165601000
12220,1,65,1749165571000
12221,1,70,1749165031000
12222,1,72,1749154126000
12223,1,63,1749162661000
12224,1,70,1749161731000
12225,1,75,1749166336000
12226,1,76,1749157966000
12227,1,68,1749161956000
12228,1,69,1749164551000
12229,1,69,1749161251000
12230,1,73,1749156721000
12231,1,76,1749154561000
12232,1,69,1749160396000
12233,1,73,1749154201000
12234,1,76,1749166156000
12235,1,67,1749164356000
12236,1,70,1749165076000
12237,1,76,1749166396000
12238,1,77,1749157501000
12239,1,74,1749167236000
12240,1,70,1749161746000
12241,1,72,1749159061000
12242,1,67,1749163951000
12243,1,67,1749162751000
12244,1,79,1749157096000
12245,1,65,1749163786000
12246,1,70,1749165001000
12247,1,76,1749157951000
12248,1,67,1749164071000
12249,1,75,1749155956000
12250,1,72,1749168256000
12251,1,69,1749164671000
12252,1,76,1749154831000
12253,1,78,1749166081000
12254,1,74,1749158596000
12255,1,66,1749160546000
12256,1,77,1749166681000
12257,1,67,1749162151000
12258,1,78,1749157561000
12259,1,92,1749161491000
12260,1,75,1749165886000
12261,1,78,1749166036000
12262,1,78,1749240136000
12263,1,68,1749168556000
12264,1,64,1749162106000
12265,1,69,1749168616000
12266,1,68,1749160906000
12267,1,68,1749159811000
12268,1,67,1749163621000
12269,1,69,1749161191000
12270,1,72,1749166981000
12271,1,78,1749240091000
12272,1,65,1749162541000
12273,1,70,1749167461000
12274,1,69,1749159976000
12275,1,64,1749165781000
12276,1,65,1749165556000
12277,1,73,1749158506000
12278,1,65,1749163171000
12279,1,68,1749159901000
12280,1,76,1749154996000
12281,1,66,1749163816000
12282,1,74,1749158296000
12283,1,69,1749159451000
12284,1,67,1749164086000
12285,1,75,1749159136000
12286,1,75,1749154621000
12287,1,74,1749168211000
12288,1,66,1749168331000
12289,1,75,1749155296000
12290,1,76,1749155191000
12291,1,68,1749159796000
12292,1,64,1749162211000
12293,1,65,1749167881000
12294,1,72,1749154081000
12295,1,67,1749159511000
12296,1,75,1749155596000
12297,1,67,1749160816000
12298,1,65,1749163141000
12299,1,76,1749155671000
12300,1,64,1749162196000
12301,1,64,1749167956000
12302,1,70,1749164776000
12303,1,70,1749168151000
12304,1,63,1749162361000
12305,1,75,1749158536000
12306,1,75,1749158461000
12307,1,67,1749160381000
12308,1,74,1749154306000
12309,1,65,1749163306000
12310,1,76,1749155086000
12311,1,68,1749160876000
12312,1,67,1749164101000
12313,1,74,1749168196000
12314,1,68,1749160756000
12315,1,76,1749154516000
12316,1,72,1749154021000
12317,1,74,1749161656000
12318,1,69,1749159691000
12319,1,63,1749162646000
12320,1,76,1749155071000
12321,1,63,1749165541000
12322,1,76,1749155386000
12323,1,74,1749158806000
12324,1,73,1749158401000
12325,1,70,1749168166000
12326,1,68,1749159586000
12327,1,73,1749161626000
12328,1,67,1749168061000
12329,1,77,1749155581000
12330,1,76,1749155101000
12331,1,77,1749157261000
12332,1,73,1749158371000
12333,1,65,1749163276000
12334,1,73,1749156571000
12335,1,76,1749154786000
12336,1,66,1749163876000
12337,1,69,1749164836000
12338,1,70,1749161146000
12339,1,68,1749160786000
12340,1,73,1749156601000
12341,1,77,1749157021000
12342,1,66,1749162061000
12343,1,77,1749168811000
12344,1,77,1749155131000
12345,1,68,1749168586000
12346,1,68,1749159256000
12347,1,78,1749165991000
12348,1,63,1749162616000
12349,1,75,1749154366000
12350,1,74,1749166486000
12351,1,67,1749168106000
12352,1,75,1749156466000
12353,1,67,1749164371000
12354,1,67,1749168046000
12355,1,68,1749164626000
12356,1,64,1749162226000
12357,1,66,1749160561000
12358,1,72,1749167401000
12359,1,74,1749158776000
12360,1,76,1749154666000
12361,1,74,1749166321000
12362,1,76,1749166201000
12363,1,63,1749165511000
12364,1,71,1749165241000
12365,1,77,1749166666000
12366,1,68,1749160801000
12367,1,75,1749157651000
12368,1,65,1749163486000
12369,1,66,1749168361000
12370,1,75,1749156106000
12371,1,75,1749156286000
12372,1,69,1749164536000
12373,1,68,1749160891000
12374,1,69,1749164866000
12375,1,75,1749154591000
12376,1,76,1749155656000
12377,1,67,1749162841000
12378,1,70,1749164986000
12379,1,66,1749163996000
12380,1,68,1749164446000
12381,1,76,1749154936000
12382,1,68,1749164476000
12383,1,74,1749156181000
12384,1,72,1749167386000
12385,1,75,1749159151000
12386,1,74,1749156511000
12387,1,76,1749157351000
12388,1,66,1749160591000
12389,1,76,1749155491000
12390,1,77,1749157606000
12391,1,75,1749155971000
12392,1,68,1749164596000
12393,1,67,1749160351000
12394,1,70,1749168181000
12395,1,84,1749156796000
12396,1,70,1749161326000
12397,1,66,1749168316000
12398,1,74,1749158626000
12399,1,71,1749167716000
12400,1,68,1749167941000
12401,1,75,1749154381000
12402,1,74,1749158746000
12403,1,75,1749156271000
12404,1,65,1749165721000
12405,1,75,1749155326000
12406,1,72,1749159346000
12407,1,69,1749160441000
12408,1,74,1749161671000
12409,1,75,1749160471000
12410,1,77,1749161551000
12411,1,77,1749155536000
12412,1,75,1749155911000
12413,1,68,1749159301000
12414,1,75,1749166216000
12415,1,67,1749164176000
12416,1,67,1749162451000
12417,1,69,1749159481000
12418,1,74,1749161701000
12419,1,65,1749163771000
12420,1,77,1749240211000
12421,1,70,1749165181000
12422,1,73,1749156616000
12423,1,67,1749163576000
12424,1,76,1749154861000
12425,1,64,1749163651000
12426,1,76,1749157741000
12427,1,74,1749165826000
12428,1,76,1749154966000
12429,1,75,1749154726000
12430,1,66,1749162031000
12431,1,67,1749164326000
12432,1,68,1749161086000
12433,1,69,1749164731000
12434,1,68,1749164416000
12435,1,72,1749154111000
12436,1,67,1749162736000
12437,1,75,1749156391000
12438,1,73,1749158476000
12439,1,68,1749160096000
12440,1,69,1749159736000
12441,1,74,1749158311000
12442,1,73,1749167176000
12443,1,67,1749164221000
12444,1,77,1749155551000
12445,1,66,1749163921000
12446,1,67,1749162796000
12447,1,74,1749158671000
12448,1,79,1749157051000
12449,1,67,1749167626000
12450,1,75,1749166351000
12451,1,65,1749165286000
12452,1,70,1749168466000
12453,1,73,1749166876000
12454,1,68,1749159871000
12455,1,67,1749162886000
12456,1,68,1749161041000
12457,1,77,1749157576000
12458,1,68,1749159826000
12459,1,76,1749154756000
12460,1,75,1749155341000
12461,1,70,1749165121000
12462,1,75,1749157816000
12463,1,69,1749159961000
12464,1,78,1749166021000
12465,1,75,1749158431000
12466,1,74,1749167281000
12467,1,95,1749161431000
12468,1,74,1749166471000
12469,1,73,1749161596000
12470,1,71,1749165196000
12471,1,75,1749154921000
12472,1,68,1749161011000
12473,1,66,1749156856000
12474,1,75,1749156196000
12475,1,77,1749157216000
12476,1,75,1749166261000
12477,1,77,1749157306000
12478,1,73,1749158866000
12479,1,69,1749168646000
12480,1,72,1749163066000
12481,1,69,1749164701000
12482,1,76,1749166411000
12483,1,74,1749166291000
12484,1,69,1749168376000
12485,1,75,1749165901000
12486,1,78,1749240151000
12487,1,75,1749156436000
12488,1,73,1749158356000
12489,1,65,1749163201000
12490,1,72,1749159016000
12491,1,74,1749165796000
12492,1,69,1749171331000
12493,1,64,1749169936000
12494,1,70,1749179236000
12495,1,65,1749180466000
12496,1,70,1749169411000
12497,1,63,1749177241000
12498,1,63,1749177226000
12499,1,70,1749183256000
12500,1,65,1749180166000
12501,1,62,1749177976000
12502,1,66,1749175381000
12503,1,70,1749183451000
12504,1,68,1749179521000
12505,1,66,1749177331000
12506,1,65,1749180766000
12507,1,65,1749169336000
12508,1,73,1749183526000
12509,1,63,1749176191000
12510,1,63,1749177376000
12511,1,65,1749172336000
12512,1,67,1749178741000
12513,1,69,1749171286000
12514,1,74,1749183376000
12515,1,66,1749177346000
12516,1,63,1749172021000
12517,1,65,1749175951000
12518,1,66,1749173311000
12519,1,77,1749174946000
12520,1,64,1749174076000
12521,1,72,1749168991000
12522,1,65,1749180016000
12523,1,71,1749178816000
12524,1,65,1749175231000
12525,1,61,1749177556000
12526,1,67,1749182236000
12527,1,65,1749169366000
12528,1,65,1749172081000
12529,1,65,1749174166000
12530,1,68,1749181921000
12531,1,68,1749181351000
12532,1,71,1749183061000
12533,1,68,1749181666000
12534,1,65,1749172366000
12535,1,63,1749177721000
12536,1,66,1749178606000
12537,1,65,1749180496000
12538,1,68,1749179041000
12539,1,62,1749176656000
12540,1,70,1749169396000
12541,1,65,1749180751000
12542,1,66,1749181096000
12543,1,69,1749182401000
12544,1,63,1749173806000
12545,1,63,1749178156000
12546,1,63,1749178561000
12547,1,72,1749183661000
12548,1,71,1749182611000
12549,1,65,1749170266000
12550,1,65,1749173626000
12551,1,63,1749177271000
12552,1,70,1749179191000
12553,1,64,1749175831000
12554,1,70,1749178966000
12555,1,64,1749180811000
12556,1,71,1749178861000
12557,1,61,1749177826000
12558,1,75,1749174706000
12559,1,65,1749175726000
12560,1,63,1749172471000
12561,1,66,1749178576000
12562,1,68,1749173506000
12563,1,67,1749182251000
12564,1,65,1749180871000
12565,1,62,1749177631000
12566,1,70,1749173536000
12567,1,64,1749175921000
12568,1,65,1749172051000
12569,1,79,1749168871000
12570,1,69,1749171181000
12571,1,74,1749183781000
12572,1,69,1749169621000
12573,1,67,1749178651000
12574,1,62,1749176596000
12575,1,69,1749181966000
12576,1,63,1749174061000
12577,1,65,1749179656000
12578,1,63,1749176551000
12579,1,65,1749180046000
12580,1,65,1749180901000
12581,1,65,1749172876000
12582,1,63,1749172276000
12583,1,74,1749183391000
12584,1,65,1749169801000
12585,1,66,1749173461000
12586,1,64,1749172786000
12587,1,63,1749177751000
12588,1,65,1749175216000
12589,1,63,1749177856000
12590,1,73,1749183211000
12591,1,63,1749177301000
12592,1,63,1749179731000
12593,1,64,1749172516000
12594,1,68,1749168931000
12595,1,66,1749175801000
12596,1,65,1749175681000
12597,1,66,1749179371000
12598,1,69,1749174976000
12599,1,70,1749179176000
12600,1,66,1749178501000
12601,1,69,1749176146000
12602,1,71,1749171451000
12603,1,65,1749173056000
12604,1,64,1749179641000
12605,1,65,1749180256000
12606,1,67,1749174316000
12607,1,70,1749183481000
12608,1,68,1749170656000
12609,1,64,1749175501000
12610,1,66,1749170506000
12611,1,63,1749177211000
12612,1,69,1749175021000
12613,1,66,1749181111000
12614,1,64,1749177106000
12615,1,72,1749174631000
12616,1,65,1749173176000
12617,1,71,1749171706000
12618,1,71,1749171676000
12619,1,70,1749183466000
12620,1,66,1749178591000
12621,1,70,1749175081000
12622,1,72,1749169456000
12623,1,62,1749178351000
12624,1,68,1749170956000
12625,1,63,1749177136000
12626,1,70,1749179251000
12627,1,65,1749173206000
12628,1,63,1749172186000
12629,1,65,1749180481000
12630,1,68,1749170716000
12631,1,63,1749176206000
12632,1,69,1749174511000
12633,1,63,1749178066000
12634,1,65,1749172591000
12635,1,66,1749180676000
12636,1,68,1749173521000
12637,1,63,1749172201000
12638,1,63,1749180376000
12639,1,65,1749180526000
12640,1,69,1749179116000
12641,1,64,1749169966000
12642,1,65,1749179986000
12643,1,63,1749177781000
12644,1,62,1749176776000
12645,1,64,1749176956000
12646,1,65,1749170236000
12647,1,73,1749183241000
12648,1,69,1749181621000
12649,1,74,1749182821000
12650,1,65,1749172351000
12651,1,69,1749176116000
12652,1,65,1749179866000
12653,1,66,1749179386000
12654,1,70,1749178951000
12655,1,63,1749180196000
12656,1,70,1749183301000
12657,1,65,1749170296000
12658,1,74,1749174736000
12659,1,71,1749169666000
12660,1,63,1749176566000
12661,1,65,1749170281000
12662,1,64,1749172531000
12663,1,64,1749180796000
12664,1,64,1749174106000
12665,1,72,1749169501000
12666,1,62,1749176791000
12667,1,64,1749172261000
12668,1,66,1749177436000
12669,1,74,1749174751000
12670,1,69,1749182356000
12671,1,74,1749182701000
12672,1,65,1749173116000
12673,1,74,1749183421000
12674,1,72,1749178906000
12675,1,62,1749176821000
12676,1,67,1749181201000
12677,1,66,1749170551000
12678,1,69,1749169246000
12679,1,63,1749179761000
12680,1,68,1749170701000
12681,1,68,1749169696000
12682,1,73,1749174601000
12683,1,65,1749180031000
12684,1,63,1749173956000
12685,1,73,1749183226000
12686,1,63,1749171991000
12687,1,65,1749169771000
12688,1,63,1749178516000
12689,1,79,1749182941000
12690,1,72,1749182986000
12691,1,69,1749176161000
12692,1,65,1749175246000
12693,1,63,1749180391000
12694,1,71,1749169141000
12695,1,70,1749175051000
12696,1,64,1749174121000
12697,1,65,1749179926000
12698,1,74,1749182671000
12699,1,72,1749178891000
12700,1,68,1749170686000
12701,1,68,1749179071000
12702,1,65,1749177016000
12703,1,70,1749179206000
12704,1,65,1749180541000
12705,1,67,1749181456000
12706,1,65,1749175666000
12707,1,68,1749173476000
12708,1,67,1749178726000
12709,1,67,1749181291000
12710,1,70,1749171376000
12711,1,71,1749183031000
12712,1,66,1749175531000
12713,1,69,1749171316000
12714,1,69,1749171076000
12715,1,77,1749174916000
12716,1,69,1749171346000
12717,1,69,1749182446000
12718,1,65,1749179836000
12719,1,65,1749169381000
12720,1,68,1749181636000
12721,1,69,1749171196000
12722,1,69,1749182536000
12723,1,65,1749180001000
12724,1,62,1749177616000
12725,1,63,1749173926000
12726,1,69,1749174421000
12727,1,67,1749178711000
12728,1,71,1749169636000
12729,1,62,1749177946000
12730,1,65,1749174136000
12731,1,63,1749176341000
12732,1,67,1749170626000
12733,1,64,1749175621000
12734,1,76,1749182836000
12735,1,63,1749179566000
12736,1,70,1749174466000
12737,1,66,1749170536000
12738,1,64,1749175861000
12739,1,71,1749171631000
12740,1,63,1749170026000
12741,1,63,1749178291000
12742,1,64,1749171841000
12743,1,63,1749173776000
12744,1,71,1749171586000
12745,1,63,1749176236000
12746,1,65,1749175711000
12747,1,71,1749171691000
12748,1,63,1749172306000
12749,1,63,1749176296000
12750,1,66,1749180691000
12751,1,67,1749181276000
12752,1,67,1749174901000
12753,1,79,1749182911000
12754,1,67,1749179446000
12755,1,62,1749178381000
12756,1,75,1749182761000
12757,1,64,1749175321000
12758,1,62,1749176056000
12759,1,62,1749176686000
12760,1,79,1749182896000
12761,1,71,1749178831000
12762,1,66,1749179776000
12763,1,67,1749181441000
12764,1,69,1749174391000
12765,1,72,1749171736000
12766,1,64,1749175291000
12767,1,66,1749171946000
12768,1,64,1749172696000
12769,1,65,1749175936000
12770,1,68,1749182011000
12771,1,74,1749183691000
12772,1,64,1749177091000
12773,1,64,1749176401000
12774,1,63,1749173941000
12775,1,65,1749180436000
12776,1,61,1749176716000
12777,1,66,1749170371000
12778,1,63,1749172501000
12779,1,64,1749170146000
12780,1,62,1749178336000
12781,1,75,1749182716000
12782,1,63,1749177901000
12783,1,68,1749169711000
12784,1,73,1749174571000
12785,1,63,1749179551000
12786,1,64,1749180331000
12787,1,65,1749169921000
12788,1,70,1749181786000
12789,1,67,1749181036000
12790,1,62,1749176806000
12791,1,74,1749174781000
12792,1,67,1749174886000
12793,1,70,1749182521000
12794,1,66,1749177451000
12795,1,64,1749174226000
12796,1,69,1749174991000
12797,1,72,1749183586000
12798,1,69,1749176131000
12799,1,61,1749176911000
12800,1,65,1749170101000
12801,1,68,1749182341000
12802,1,61,1749177796000
12803,1,75,1749174691000
12804,1,65,1749173611000
12805,1,69,1749181726000
12806,1,65,1749172906000
12807,1,71,1749169111000
12808,1,69,1749174541000
12809,1,64,1749180316000
12810,1,70,1749181771000
12811,1,70,1749169561000
12812,1,71,1749171436000
12813,1,63,1749172486000
12814,1,68,1749170821000
12815,1,79,1749168901000
12816,1,64,1749172756000
12817,1,62,1749176611000
12818,1,72,1749169021000
12819,1,74,1749182791000
12820,1,62,1749177961000
12821,1,67,1749179461000
12822,1,68,1749169741000
12823,1,63,1749180226000
12824,1,67,1749170911000
12825,1,69,1749174496000
12826,1,67,1749174331000
12827,1,74,1749182656000
12828,1,67,1749181261000
12829,1,68,1749179026000
12830,1,63,1749177421000
12831,1,69,1749181576000
12832,1,64,1749180571000
12833,1,66,1749179791000
12834,1,70,1749183316000
12835,1,71,1749171721000
12836,1,67,1749170896000
12837,1,68,1749181381000
12838,1,71,1749171646000
12839,1,66,1749173371000
12840,1,64,1749175876000
12841,1,63,1749177676000
12842,1,64,1749172726000
12843,1,77,1749174961000
12844,1,63,1749173791000
12845,1,66,1749175336000
12846,1,70,1749169066000
12847,1,65,1749172576000
12848,1,70,1749183271000
12849,1,67,1749182221000
12850,1,63,1749173746000
12851,1,66,1749170476000
12852,1,65,1749179686000
12853,1,65,1749170056000
12854,1,63,1749170041000
12855,1,65,1749179671000
12856,1,64,1749169981000
12857,1,64,1749180361000
12858,1,64,1749170221000
12859,1,65,1749172621000
12860,1,63,1749177406000
12861,1,68,1749182296000
12862,1,70,1749179221000
12863,1,65,1749170326000
12864,1,66,1749175756000
12865,1,65,1749175966000
12866,1,63,1749174031000
12867,1,63,1749177706000
12868,1,65,1749173641000
12869,1,63,1749173836000
12870,1,61,1749177571000
12871,1,69,1749171166000
12872,1,72,1749183556000
12873,1,72,1749182956000
12874,1,79,1749182926000
12875,1,72,1749171751000
12876,1,68,1749181651000
12877,1,66,1749180721000
12878,1,64,1749176356000
12879,1,70,1749169516000
12880,1,67,1749182176000
12881,1,67,1749170611000
12882,1,64,1749171901000
12883,1,64,1749174241000
12884,1,67,1749174346000
12885,1,64,1749176971000
12886,1,68,1749170791000
12887,1,65,1749173266000
12888,1,63,1749172426000
12889,1,70,1749182506000
12890,1,65,1749170341000
12891,1,70,1749169426000
12892,1,64,1749180091000
12893,1,67,1749181426000
12894,1,65,1749173086000
12895,1,69,1749181591000
12896,1,66,1749172141000
12897,1,66,1749178471000
12898,1,63,1749173761000
12899,1,67,1749181081000
12900,1,69,1749171361000
12901,1,63,1749177166000
12902,1,77,1749174931000
12903,1,61,1749177586000
12904,1,65,1749173701000
12905,1,63,1749180661000
12906,1,64,1749172741000
12907,1,69,1749174376000
12908,1,70,1749174796000
12909,1,65,1749180136000
12910,1,63,1749178171000
12911,1,65,1749180856000
12912,1,73,1749183496000
12913,1,69,1749171031000
12914,1,65,1749173671000
12915,1,62,1749178366000
12916,1,70,1749174841000
12917,1,63,1749172171000
12918,1,66,1749170356000
12919,1,63,1749172396000
12920,1,63,1749178276000
12921,1,73,1749183541000
12922,1,70,1749169171000
12923,1,68,1749182026000
12924,1,63,1749173821000
12925,1,68,1749178786000
12926,1,70,1749176836000
12927,1,64,1749179626000
12928,1,61,1749176731000
12929,1,63,1749176281000
12930,1,66,1749175516000
12931,1,70,1749183331000
12932,1,72,1749183601000
12933,1,67,1749178246000
12934,1,65,1749173146000
12935,1,63,1749176491000
12936,1,63,1749178081000
12937,1,62,1749177931000
12938,1,63,1749179581000
12939,1,64,1749171796000
12940,1,65,1749175651000
12941,1,64,1749170176000
12942,1,68,1749179296000
12943,1,72,1749174661000
12944,1,69,1749171016000
12945,1,66,1749177466000
12946,1,63,1749180406000
12947,1,65,1749180451000
12948,1,63,1749178546000
12949,1,74,1749183676000
12950,1,76,1749182851000
12951,1,66,1749179401000
12952,1,69,1749169276000
12953,1,67,1749174871000
12954,1,64,1749176461000
12955,1,68,1749168946000
12956,1,66,1749170446000
12957,1,64,1749180076000
12958,1,70,1749174436000
12959,1,63,1749177151000
12960,1,70,1749171496000
12961,1,65,1749173686000
12962,1,63,1749173896000
12963,1,69,1749171211000
12964,1,65,1749175201000
12965,1,71,1749169126000
12966,1,65,1749172381000
12967,1,63,1749172411000
12968,1,63,1749172441000
12969,1,65,1749179911000
12970,1,66,1749179806000
12971,1,64,1749180346000
12972,1,65,1749173281000
12973,1,69,1749169576000
12974,1,76,1749182866000
12975,1,68,1749181906000
12976,1,69,1749171256000
12977,1,63,1749173866000
12978,1,69,1749174526000
12979,1,66,1749174286000
12980,1,70,1749176881000
12981,1,62,1749178006000
12982,1,64,1749175486000
12983,1,71,1749169651000
12984,1,64,1749171811000
12985,1,63,1749179746000
12986,1,70,1749182491000
12987,1,68,1749179311000
12988,1,69,1749169261000
12989,1,64,1749170161000
12990,1,79,1749168886000
12991,1,64,1749169816000
12992,1,64,1749175846000
12993,1,72,1749171766000
12994,1,65,1749169351000
12995,1,64,1749172966000
12996,1,64,1749173041000
12997,1,64,1749170206000
12998,1,70,1749171421000
12999,1,69,1749183796000
13000,1,68,1749168961000
13001,1,68,1749181876000
13002,1,63,1749173911000
13003,1,68,1749170836000
13004,1,68,1749170806000
13005,1,63,1749176581000
13006,1,64,1749175276000
13007,1,64,1749173011000
13008,1,65,1749172666000
13009,1,69,1749179131000
13010,1,70,1749182476000
13011,1,74,1749183751000
13012,1,69,1749169291000
13013,1,63,1749172321000
13014,1,81,1749183181000
13015,1,65,1749172681000
13016,1,66,1749180916000
13017,1,73,1749174556000
13018,1,67,1749181171000
13019,1,69,1749182551000
13020,1,71,1749171571000
13021,1,61,1749176941000
13022,1,66,1749172861000
13023,1,68,1749170776000
13024,1,65,1749177061000
13025,1,70,1749171526000
13026,1,63,1749176251000
13027,1,62,1749177526000
13028,1,72,1749183631000
13029,1,64,1749179596000
13030,1,66,1749173386000
13031,1,68,1749181681000
13032,1,69,1749169321000
13033,1,71,1749182596000
13034,1,68,1749182326000
13035,1,69,1749171301000
13036,1,64,1749175456000
13037,1,64,1749170191000
13038,1,68,1749168916000
13039,1,69,1749182461000
13040,1,65,1749175261000
13041,1,67,1749170596000
13042,1,63,1749180211000
13043,1,70,1749183361000
13044,1,64,1749175606000
13045,1,63,1749172291000
13046,1,63,1749172456000
13047,1,62,1749176086000
13048,1,70,1749173566000
13049,1,66,1749178456000
13050,1,64,1749176416000
13051,1,61,1749176896000
13052,1,81,1749183166000
13053,1,68,1749170971000
13054,1,68,1749181531000
13055,1,64,1749177121000
13056,1,63,1749176476000
13057,1,63,1749177181000
13058,1,81,1749183151000
13059,1,69,1749181741000
13060,1,66,1749173296000
13061,1,69,1749183826000
13062,1,68,1749170671000
13063,1,69,1749182566000
13064,1,69,1749169231000
13065,1,64,1749178126000
13066,1,63,1749173986000
13067,1,75,1749174676000
13068,1,69,1749171226000
13069,1,74,1749174766000
13070,1,70,1749169081000
13071,1,66,1749172111000
13072,1,66,1749175351000
13073,1,69,1749171121000
13074,1,73,1749174586000
13075,1,66,1749170461000
13076,1,64,1749172231000
13077,1,69,1749181696000
13078,1,69,1749169306000
13079,1,68,1749181546000
13080,1,65,1749170311000
13081,1,65,1749175636000
13082,1,64,1749174196000
13083,1,63,1749178531000
13084,1,66,1749170491000
13085,1,66,1749171961000
13086,1,63,1749178306000
13087,1,69,1749171241000
13088,1,70,1749178981000
13089,1,62,1749177541000
13090,1,69,1749181606000
13091,1,70,1749174481000
13092,1,70,1749169531000
13093,1,69,1749175006000
13094,1,68,1749182146000
13095,1,63,1749173716000
13096,1,66,1749181126000
13097,1,64,1749172246000
13098,1,68,1749178801000
13099,1,68,1749179491000
13100,1,79,1749183106000
13101,1,74,1749182686000
13102,1,63,1749176221000
13103,1,70,1749169051000
13104,1,64,1749172546000
13105,1,66,1749181141000
13106,1,64,1749178141000
13107,1,66,1749174271000
13108,1,68,1749179326000
13109,1,71,1749171661000
13110,1,68,1749179011000
